SMILES,Title
[O-]C(=O)C[C@@H](C([O-])=O)NC(=O)Cc(c1)cc(-c2c(O)ccc(c2)S(=O)(=O)N)c(O)c1-c(n3)[nH]c(c34)ccc(c4)C(N)=[NH2+],HY-16382
[O-]C(=O)C[C@@H](C([O-])=O)NC(=O)Cc(c1)cc(-c2c(O)ccc(c2)S(=O)(=O)N)c(O)c1-c(n3)[nH]c(c34)cc(C(N)=[NH2+])cc4,HY-16382
[O-]C(=O)C[C@@H](C([O-])=O)NC(=O)Cc(c1)cc(-c2c(O)ccc(c2)S(=O)(=O)[NH-])c(O)c1-c([nH]3)[nH+]c(c34)ccc(c4)C(N)=[NH2+],HY-16382
N#Cc1ccc(cc1)NC(=O)N[C@H](CCN2C)C[C@@H]2c(n3)[nH]c(c34)cccc4,HY-16391
N#Cc1ccc(cc1)NC(=O)N[C@H](CC[N@H+]2C)C[C@@H]2c(n3)[nH]c(c34)cccc4,HY-16391
N#Cc1ccc(cc1)NC(=O)N[C@H](CC[N@@H+]2C)C[C@@H]2c(n3)[nH]c(c34)cccc4,HY-16391
NC(N)=NC(=[NH2+])NCCc1ccccc1,HY-16397A
BrCCC(=O)N1CCN(CC1)C(=O)CCBr,HY-16398
[O-]P([O-])(=O)OCCNC(=O)c1c(c([N+]([O-])=O)cc(c1)[N+]([O-])=O)N(CCBr)CCOS(=O)(=O)C,HY-16405
c1ccc(O)cc1Nc(c2F)nc(nc2)Nc3cc(O)ccc3,HY-16420
C1CCCC[N+]1(CC=C)[C@H]([C@@H]2OC(=O)CC)C[C@H]([C@@]23C)[C@H]4[C@H](CC3)[C@]5(C)[C@@H](CC4)C[C@H](OC(=O)C)[C@H](C5)[NH+]6CCCCC6,HY-16423
c1cccc(N)c1NC(=O)CCCCCNC(=O)c2ccc(C)cc2,HY-16425
CCCCCOc(cc1)c(OCC)cc1[C@@H](C2=O)SC(=N2)[O-],HY-16433
CCCCCOc(cc1)c(OCC)cc1[C@H](C2=O)SC(=N2)[O-],HY-16433
CCCCCOc(cc1)c(OCC)cc1[C@@H](C2=O)SC(=O)N2,HY-16433
CCCCCOc(cc1)c(OCC)cc1[C@H](C2=O)SC(=O)N2,HY-16433
c1ccccc1-c(n2)oc(C(F)(F)F)c2C(=O)Nc3ccc(nc3)N(C)CCOC,HY-16434
CCCCNC(=O)c1cc(c(cc1)SC)NC(=O)c2ccc(cc2)OCCCCCCCCCC,HY-16437
BrCC(=O)N(C1)CC1([N+]([O-])=O)[N+]([O-])=O,HY-16438
N#C[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n(c(n2)=O)ccc2NC(=O)CCCCCCCCCCCCCCC,HY-16445
N#C[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n(c(n2)=O)ccc2N,HY-16445B
C1COCCN1CCNC(=O)Nc(n2)sc(c23)cc(cc3)Sc(nn4)n(c45)nc(cc5)-c6ccc(F)cc6,HY-16446
C1COCC[NH+]1CCNC(=O)Nc(n2)sc(c23)cc(cc3)Sc(nn4)n(c45)nc(cc5)-c6ccc(F)cc6,HY-16446
C1COCCN1CCN/C([O-])=N/c(n2)sc(c23)cc(cc3)Sc(nn4)n(c45)nc(cc5)-c6ccc(F)cc6,HY-16446
C1COCC[NH+]1CCN/C([O-])=N/c(n2)sc(c23)cc(cc3)Sc(nn4)n(c45)nc(cc5)-c6ccc(F)cc6,HY-16446
[O-]C(=O)C[C@]1(O)C(=O)O[C@@H](C1)CCCCCCc2c(Cl)cc(Cl)cc2,HY-16450
c1ccc(F)cc1CNc(n2)cccc2-c3c(Cl)cnc(c3)N[C@H]4CC[C@H]([NH3+])CC4,HY-16462
CONC(=O)Nc(cc1)ccc1-c(c2C[NH+](C)C)sc(c23)n(Cc4c(F)cccc4F)c(=O)n(c3=O)-c5ccc(nn5)OC,HY-16474
[O-]C(=O)C[C@@H](C([O-])=O)NC(=O)Cc1c([C@H]([C@@H]2C)CCC([O-])=O)nc2cc([nH]3)c(C)c(C=C)c3cc([nH+]4)c(C)c(CC)c4cc([nH]5)c(C)c(c15)C([O-])=O,HY-16477
FC(F)(F)c1c(=O)[nH]c(=O)n(c1)[C@H](O2)C[C@H](O)[C@H]2CO,HY-16478
FC(F)(F)c1c([O-])nc(=O)n(c1)[C@H](O2)C[C@H](O)[C@H]2CO,HY-16478
c1ccc(O)cc1-c(c([nH]2)ccc23)c4nc(CC4)c(-c5cc(O)ccc5)c6ccc([nH]6)c(-c7cc(O)ccc7)c8ccc([nH+]8)c3-c9cc(O)ccc9,HY-16488
[O-]C(=O)CN(C)C(=S)c(ccc1)c(c12)ccc(c2C(F)(F)F)OC,HY-16500
[O-]C(=O)/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(/C([O-])=O)C,HY-16502
CS(=O)(=O)OC[C@H](O)[C@@H](O)COS(=O)(=O)C,HY-16503
[O-]C(=O)COc1cccc(C2)c1C[C@H]([C@H]23)C[C@@H](O)[C@@H]3CC[C@@H](O)CCCCC,HY-16504
CC(=O)O[C@]1(C(=O)C)CC[C@H]([C@@]12C)[C@H]3C(=C4C(CC3)=CC(=O)CC4)[C@H](C2)c5ccc(cc5)N(C)C,HY-16508
c12c3cc(NC(=O)N)cc2cccc1C(=O)N(C3=O)CC[NH+](C)C,HY-16509
c1ccc(Br)cc1C(=O)N(CC2)CCC2[NH+]3CCCC3,HY-16510
CCOC(=O)N(CC1)CCN1C(=O)[C@H](Cc(ccc2)cc2/C(N)=N/O)NS(=O)(=O)c(c3C(C)C)c(C(C)C)cc(c3)C(C)C,HY-16511
CCOC(=O)N(CC1)CCN1C(=O)[C@H](Cc(ccc2)cc2/C(N)=N/O)[N-]S(=O)(=O)c(c3C(C)C)c(C(C)C)cc(c3)C(C)C,HY-16511
O1C[C@@H]1[C@H](O)[C@H](O)[C@@H]2CO2,HY-16513
[O-]S(=O)(=O)[C@@](C)(C1=O)CC(=O)c(c12)cccc2,HY-16516
[O-]S(=O)(=O)[C@](C)(C1=O)CC(=O)c(c12)cccc2,HY-16516
CC(C)([NH3+])C(=O)Nc1cc(ccc1)S(=O)(=O)Nc(nc(c23)cccc2)c(n3)Nc4c(Cl)ccc(c4)OC,HY-16526
CC(C)([NH3+])C(=O)Nc1cc(ccc1)S(=O)(=O)[N-]c(n2)c(nc(c23)cccc3)Nc4c(Cl)ccc(c4)OC,HY-16526
FC(F)(F)c1c(Cl)ccc(c1)NC(=O)c2c(OCC[NH+](C)C)cccc2OCC,HY-16531
c1cc(O)cc(O)c1C(=O)/C=C/c2cc(O)c(O)cc2,HY-16558
C[N@H+]1CC[C@H]([C@@H]1CO)c(c(O)cc2O)c(c23)oc(cc3=O)-c4c(Cl)cccc4,HY-16559
C[N@@H+]1CC[C@H]([C@@H]1CO)c(c(O)cc2O)c(c23)oc(cc3=O)-c4c(Cl)cccc4,HY-16559
CC[C@@]1(O)C(=O)OCc(c2=O)c1cc3n2Cc(c34)cc5c(n4)cccc5,HY-16560
c1c(O)cc(O)cc1/C=C/c2ccc(O)cc2,HY-16561
C1CCCC[NH+]1C2CCN(CC2)C(=O)Oc(cc3)cc(c4CC)c3nc(c45)c6n(C5)c(=O)c7c(c6)[C@@](O)(CC)C(=O)OC7,HY-16562
C1CCCC[NH+]1C2CCN(CC2)C(=O)Oc(cc3)cc(c4CC)c3nc(c45)c6n(C5)c(=O)c7c(c6)[C@@](O)(CC)C(=O)OC7,HY-16562A
O1COc(c12)cc3c(c2O)C(=O)N[C@@H]4C3=C[C@H](O)[C@@H](O)[C@H]4O,HY-16563
CC(=O)O[C@]12[C@H](OC1)C[C@H](O)[C@]3(C)[C@@H]2[C@@H]([C@@]4(O)C(C)(C)C([C@H](C3=O)O)=C(C)[C@H](C4)O)OC(=O)c5ccccc5,HY-16565
[NH3+]C[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@H](O1)O[C@H]([C@@H]([NH3+])C[C@H]2[NH3+])[C@H](O)[C@H]2O[C@@H](O3)[C@H](O)[C@@H]([NH3+])[C@H](O)[C@H]3CO,HY-16566A
C[N@@H+](C1)C[C@@H]([C@H]12)c3c(cccc3)Oc4c2cc(Cl)cc4,HY-16567
C[N@H+](C1)C[C@@H]([C@H]12)c3c(cccc3)Oc4c2cc(Cl)cc4,HY-16567
C1CCCC[NH+]1C2CCN(CC2)C(=O)Oc(cc3)cc(c4CC)c3nc(c45)c6n(C5)c(=O)c7c(c6)[C@@](O)(CC)C(=O)OC7,HY-16568
COc(c(=O)c1)ccc2c1[C@@H](NC(=O)C)CCc(c23)cc(OC)c(OC)c3OC,HY-16569
FC(F)(F)c1cc(ccc1)/C=C2\C(=O)N=C([O-])S2,HY-16576
[O-][N+](=O)c(c1)ccc(Cl)c1C(=O)Nc2ccccc2,HY-16578
c1c(Cl)ccc(c12)[NH+]=C(NCC)O[C@]2(C)c3ccccc3,HY-16579
c1c(Cl)ccc(c12)[NH+]=C(NCC)O[C@@]2(C)c3ccccc3,HY-16579
c1c(Cl)ccc(c12)[NH+]=C(NCC)O[C@]2(C)c3ccccc3,HY-16579A
c1c(Cl)ccc(c12)[NH+]=C(NCC)O[C@@]2(C)c3ccccc3,HY-16579A
C[C@@H]1CN(C[C@@H](O1)C)c(nc2)ccc2NC(=O)c3c(C)c(ccc3)-c4ccc(cc4)OC(F)(F)F,HY-16582
C[C@@H]1CN(C[C@@H](O1)C)c(nc2)ccc2NC(=O)c3c(C)c(ccc3)-c4ccc(cc4)OC(F)(F)F,HY-16582A
C1COCCN1c(nc(c23)n(C(C)C)c(n3)C)nc2-c4cnc(N)nc4,HY-16585
CN(C1)C(=O)Nc(c12)ccc(c2)NS(=O)(=O)c(c3OC)cccc3,HY-16586
CN(C1)C(=O)Nc(c12)ccc(c2)[N-]S(=O)(=O)c(c3OC)cccc3,HY-16586
C[C@@H](O)C[C@H](O1)[C@@H](C)CC[C@@]12[C@@H](C)[C@H]3[C@H](C)[C@@H](O2)CC[C@@H](CC)\C=C\C=C\C[C@@H](C)[C@H](O)[C@@](C)(O)C(=O)[C@@H](C)[C@H](O)[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)\C=C\C(=O)O3,HY-16589
Clc1ccc(F)c(Cl)c1[C@@H](C)Oc(c(N)nn2)cc2C(=O)Nc(cc3)ccc3C(=O)N4CC[NH+](C)CC4,HY-16590
Clc1ccc(F)c(Cl)c1[C@@H](C)Oc(c(N)nn2)cc2C(=O)Nc(cc3)ccc3C(=O)N4CCN(C)CC4,HY-16590
Clc1ccc(F)c(Cl)c1[C@@H](C)Oc(c(N)nn2)cc2/C([O-])=N/c(cc3)ccc3C(=O)N4CC[NH+](C)CC4,HY-16590
Clc1ccc(F)c(Cl)c1[C@@H](C)Oc(c(N)nn2)cc2/C([O-])=N/c(cc3)ccc3C(=O)N4CCN(C)CC4,HY-16590
C[NH2+][C@@H](C)C(=O)N[C@@H](CC)C(=O)N1C[C@@H](O)C[C@H]1Cc2c([nH]c(c23)cc(F)cc3)-c([nH]c(c45)cc(F)cc5)c4C[C@@H]6C[C@H](O)CN6C(=O)[C@H](CC)NC(=O)[C@H](C)[NH2+]C,HY-16591
C\1=C/CCC[C@H](C)OC(=O)/C=C/[C@@H](O)[C@@H]([C@H]12)C[C@H](C2)O,HY-16592
CC(C)=CC(=O)CCC(=O)N1CC[NH+](CC1)Cc(c2)sc(c23)c(N4CCOCC4)nc(n3)-c5cccc(c56)[nH]nc6,HY-16596
CC(C)(C)C(=O)NCCC1CCN(CC1)c(ncn2)c(c23)sc(c3)C(=O)N,HY-16615
NC(=O)c(c1)sc(c12)c(ncn2)N(CC3)CCC3CCNS(=O)(=O)C,HY-16616
Fc1ccc(nc1)NC(=O)c2cc(cc(n2)C)Oc3cncnc3,HY-16617
c1c(F)ccc2n(CC([O-])=O)c(c3c12)CCN(C3)C(=O)c4cccc(c45)cccc5,HY-16635
[O-]C(=O)CC[C@@H](C([O-])=O)NC(=O)c1ccc(cc1)NCc(n2)cnc(c23)[nH]c(N)[nH+]c3=O,HY-16637
[O-]C(=O)CC[C@@H](C([O-])=O)NC(=O)c1ccc(cc1)NCc(n2)cnc(c23)nc(N)[nH]c3=O,HY-16637
[O-]C(=O)CC[C@@H](C([O-])=O)NC(=O)c1ccc(cc1)NCc(n2)cnc(c23)[nH]c(N)nc3=O,HY-16637
c1cccc(OC)c1N2CCN(CC2)c3nc(C4CC4)[nH+]c(c35)cc(OC)c(c5)OC,HY-16639
COc(c1)c(OC)cc(c12)nc(C3CC3)nc2N(CC4)CCN4c5c(OC)cccc5,HY-16639
C1C[NH+](C)CCN1c2nc(C)nc(c23)n(C4CCOCC4)c(n3)-c5c(Cl)cccc5,HY-16642A
[O-]C(=O)CC(CC([O-])=O)[NH2+]Cc(c(c1)OC)cc(c12)S(=O)(=O)C[C@@](CC)(CCCC)N[C@@H]2c3ccccc3,HY-16643
[O-]C(=O)CC(CC([O-])=O)[NH2+]Cc(c(c1)OC)cc(c12)S(=O)(=O)C[C@@](CC)(CCCC)[NH2+][C@@H]2c3ccccc3,HY-16643
OCCOc(c1C)c(C)cc(c1)-c([nH]c2=O)nc(c23)cc(OC)cc3OC,HY-16652
OCCOc(c1C)c(C)cc(c1)-c(nc2[O-])nc(c23)cc(OC)cc3OC,HY-16652
COC(=O)C[C@@H](C(=O)CF)NC(=O)[C@H](C)NC(=O)[C@H](C(C)C)NC(=O)OCc1ccccc1,HY-16658
[O-]C(=O)C[C@@H](C(=O)CF)NC(=O)[C@H](C)NC(=O)[C@H](C(C)C)NC(=O)OCc1ccccc1,HY-16658B
c1cc(C(F)(F)F)cc(c12)nccc2SCCCCCOc(co3)c(=O)cc3CN4CCOCC4,HY-16659
c1cc(C(F)(F)F)cc(c12)nccc2SCCCCCOc(co3)c(=O)cc3C[NH+]4CCOCC4,HY-16659
c1ccccc1C(=O)Nc(n2)scc2-c(c3C)ccc(C)c3,HY-16660
c1ccccc1/C([O-])=N/c(n2)scc2-c(c3C)ccc(C)c3,HY-16660
c1c(Br)ccc(OCC([O-])=O)c1/C=C2/C(=O)N(C(=S)S2)Cc3cccnc3,HY-16661
c1cccc(c12)n(cc2C=O)Cc3ccc(Cl)cc3,HY-16662
c1ccccc1-n(c(C)c2)c(C)c2/C=c(\c3=O)sc(n4)n3c(c45)cccc5,HY-16663
COC(=O)COc(c(Cl)c1)c(OCC)cc1/C=C2\C(C)=NN(C2=O)c3ccccc3,HY-16664
c1ncccc1-n(c(C)c2)c(C)c2/C=C3/C(=O)N(C(=O)S3)c4ccccc4,HY-16665
ClCC(=O)c1c[nH]c(c12)cccc2,HY-16666
CCOc(cc1)c(C)cc1[C@H](Nc2cccc[nH+]2)c(c3O)ccc(c34)ccc(n4)C,HY-16667
CCOc(cc1)c(C)cc1[C@@H](Nc2cccc[nH+]2)c(c3O)ccc(c34)ccc(n4)C,HY-16667
CCOc(cc1)c(C)cc1[C@H](Nc2ccccn2)c(c3O)ccc(c34)ccc(n4)C,HY-16667
CCOc(cc1)c(C)cc1[C@@H](Nc2ccccn2)c(c3O)ccc(c34)ccc(n4)C,HY-16667
N#CC(C#N)=Cc1ccc(cc1)OC,HY-16668
[nH+]1ccccc1N[C@@H](c2c(OCC([O-])=O)cccc2)c(cc3Cl)c(O)c(c34)nccc4,HY-16669
[nH+]1ccccc1N[C@H](c2c(OCC([O-])=O)cccc2)c(cc3Cl)c(O)c(c34)nccc4,HY-16669
n1ccccc1N[C@@H](c2c(OCC([O-])=O)cccc2)c(cc3Cl)c(O)c(c34)nccc4,HY-16669
n1ccccc1N[C@H](c2c(OCC([O-])=O)cccc2)c(cc3Cl)c(O)c(c34)nccc4,HY-16669
c1cnccc1C2CCN(CC2)C(=O)c3cc(on3)COc(c4C)c(C)ccc4,HY-16670
[O-]C(=O)c1ccc(cc1)/C=C2/C(=O)N(C(=S)S2)c(cc3C(F)(F)F)ccc3,HY-16671
CC(C)(C)OC(=O)N(CC1)CCC1OCc2nc(no2)-c3ccncc3,HY-16673
[NH3+]CC(=C\F)\CCc1ccc(F)cc1,HY-16677A
c1cc(C)ccc1C(=O)c2c(OCC)c(Br)cc(c2)C(=O)Nc(cc3)ccc3C([O-])=O,HY-16682
[O-]C(=O)c1c(F)cc(cc1F)NC(=O)c(c([O-])c2Cl)cc(c23)C(C)(C)CCC3(C)C,HY-16684
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@](C)(CC1)Oc(c12)c(C)c(C)c(c2C)OP([O-])([O-])=O,HY-16686
O1CCOc(c12)cccc2N3CC[NH2+]CC3,HY-16687A
COc(c1)ccc(c12)[nH]cc2C3=CC[NH2+]CC3,HY-16688
Cc1csc(n1)NC(=O)CSc(nn2)ccc2-c3ccccc3,HY-16689
Cc1csc(n1)\N=C([O-])\CSc(nn2)ccc2-c3ccccc3,HY-16689
c1ccccc1CNS(=O)(=O)c(cc2)ccc2C,HY-16690
c1ccc(Br)cc1NC(=O)c2cc(ccc2)S(=O)(=O)N3CCCCCC3,HY-16691
COC(=O)C[C@H](C1)ON=C1c2ccc(O)cc2,HY-16692
COC(=O)C[C@@H](C1)ON=C1c2ccc(O)cc2,HY-16692
c1ccccc1-n(c2=O)c(SCC(=O)NN)nc(c23)scc3-c4ccccc4,HY-16693
c1cc(C)ccc1C(=O)Nc2noc(c23)cccc3,HY-16694
c1cc(O)c(O)c(O)c1/C=N/[n+]2c(scc2C)NC3CCCCC3,HY-16695
Cc(c1)cc(C)c(c1C)C2=NO[C@@H]3[C@@H](CC4)C[C@@H]4[C@H]23,HY-16696
Cc(c1)cc(C)c(c1C)C2=NO[C@H]3[C@@H](CC4)C[C@@H]4[C@@H]23,HY-16696
Cc(c1)cc(C)c(c1C)C2=NO[C@@H]3[C@H](CC4)C[C@H]4[C@H]23,HY-16696
Cc(c1)cc(C)c(c1C)C2=NO[C@H]3[C@H](CC4)C[C@H]4[C@@H]23,HY-16696
c1ccc(O)cc1[C@H]2N(c(cc3)ccc3C([O-])=O)C(=O)c(c24)[nH]nc4-c(cc5)ccc5C,HY-16697
c1ccc(O)cc1[C@@H]2N(c(cc3)ccc3C([O-])=O)C(=O)c(c24)[nH]nc4-c(cc5)ccc5C,HY-16697
c1ccc(O)cc1[C@H]2N(c(cc3)ccc3C([O-])=O)C(=O)c(c24)n[nH]c4-c(cc5)ccc5C,HY-16697
c1ccc(O)cc1[C@@H]2N(c(cc3)ccc3C([O-])=O)C(=O)c(c24)n[nH]c4-c(cc5)ccc5C,HY-16697
CC(C)(C)[Si](C)(C)Oc(c1)ccc2oc(=O)c(c3c12)NCCC3,HY-16698
ONC(=O)c1ccc(cc1)CN(CCCC)C(=O)Nc2ccccc2,HY-16699
[O-]NC(=O)c1ccc(cc1)CN(CCCC)C(=O)Nc2ccccc2,HY-16699
C1CCCCC1[C@H](NC(=O)[C@H](C)[NH2+]C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C(c3ccccc3)c4ccccc4)C(=O)NCCCCCCNC(=O)[C@H](C(c5ccccc5)c6ccccc6)NC(=O)[C@@H]7CCCN7C(=O)[C@@H](NC(=O)[C@H](C)[NH2+]C)C8CCCCC8,HY-16701
Cc1ccc(cc1)-c(n2)cn3c2sc(c34)CCCC4,HY-16702A
CC(C)(C)c(on1)cc1C(=O)C(\C#N)=N\[N-]c2cc(Cl)ccc2,HY-16704
c1ccccc1C(=O)\N=c([nH]c(c23)cc(cc2)C(=O)OC)\n3CCCc4ccccc4,HY-16705
c1ccccc1/C([O-])=N/c(n2)n(c(c23)ccc(c3)C(=O)OC)CCCc4ccccc4,HY-16705
N#Cc1ccc(cc1)-c2csc(n2)NN=C3CCCC3,HY-16706A
c1ccccc1COC(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CCC([O-])=O)C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)OC)Cc3ccccc3,HY-16707
Cc1cc(Br)c(cc1)OCCSc2ncccn2,HY-16708A
c1ccccc1CCC(=O)N(CC2)CCC2(O)Cn(c3=O)cnc(c34)cc(Cl)cc4,HY-16709
[NH3+]CC(=O)N1CCC[C@H]1C(=O)Nc2ccc([N+]([O-])=O)cc2,HY-16710
c1cccc(Br)c1NC(=O)Nc2c(O)cc([N+]([O-])=O)cc2,HY-16711
COc1c(OC)cc(cc1OC)-c(c2C)cc(cn2)-c3ccc(cc3)N4CC[NH2+]CC4,HY-16712
[O-]C(=O)[C@@H]([NH3+])Cn(c1)c(=O)[nH]c(=O)c1F,HY-16713A
[O-]C(=O)[C@@H]([NH3+])Cn(c(n1)=O)cc(F)c1[O-],HY-16713A
[O-]C(=O)[C@@H]([NH3+])Cc1ccc(cc1)N=[N+]=[N-],HY-16714A
N#Cc1cc(ccc1)C(=O)c2c(N)n(nc2)-c(c(C)cc3)cc3C(=O)NC4CC4,HY-16715
O=S1(=O)CCN(CC1)C(=O)c2ccc(nc2)OCc3c(C)onc3-c4ccc(F)cc4,HY-16716
FC(F)(F)c1ccc(cc1)CO[C@H](Cn2cc[nH+]c2)c3c(Cl)cc(Cl)cc3,HY-16719
FC(F)(F)c1ccc(cc1)CO[C@@H](Cn2cc[nH+]c2)c3c(Cl)cc(Cl)cc3,HY-16719
FC(F)(F)c1ccc(cc1)CO[C@H](Cn2ccnc2)c3c(Cl)cc(Cl)cc3,HY-16719
FC(F)(F)c1ccc(cc1)CO[C@@H](Cn2ccnc2)c3c(Cl)cc(Cl)cc3,HY-16719
n1cccc(c1C)NC(=O)c(cc2)cc(CC[C@@H]3C[C@@](C(F)(F)F)(CC4)OP([O-])([O-])=O)c2[C@@]34Cc5ccccc5,HY-16722
FC(F)(F)c1ccc(o1)CN(C2=O)c(cccc3)c3[C@@]24c5c(OC4)cc6c(c5)OCO6,HY-16723
FC(F)(F)c1ccc(o1)CN(C2=O)c(cccc3)c3[C@]24c5c(OC4)cc6c(c5)OCO6,HY-16723A
[O-]C(=O)[C@H]([NH3+])Cc1cn(C)c(c12)cccc2,HY-16724
Fc1ccc(nc1)NC(=O)[C@H](C2)[C@@]2(c3cc(F)ccc3)COc(c4C)cnc(n4)C,HY-16725
c1ccc(F)cc1C(C(=O)C2(C)C)=C(O2)c3ccc(cc3)S(=O)(=O)N,HY-16726
c1ccc(F)cc1C(C(=O)C2(C)C)=C(O2)c3ccc(cc3)S(=O)(=O)[NH-],HY-16726
C[C@@H](O)[C@@H](C(=O)N)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]2CCCN2C(=O)[C@@H]([NH3+])[C@@H](C)O,HY-16728B
c1c(Cl)c(N)cc(OC)c1C(=O)NC[C@H]2CC[N@@H+](CC2)CC[C@H](OC(=O)N)c3ccc(F)cc3,HY-16729A
c1c(Cl)c(N)cc(OC)c1C(=O)NC[C@H]2CC[N@H+](CC2)CC[C@H](OC(=O)N)c3ccc(F)cc3,HY-16729A
CS(=O)(=O)CC(=O)N(C1)CC12c3c(CO2)cc(cc3)C(=NO4)C[C@@]4(C(F)(F)F)c5cc(Cl)c(F)c(Cl)c5,HY-16730
c1cccc(Cl)c1C(=O)c2c(nccc2)-c3c(-c4ccncc4)n(nn3)Cc(c5)cc(C(F)(F)F)cc5C(F)(F)F,HY-16732
c1cccc(c12)c(ccc2C#N)-c3c(SC(C([O-])=O)(C)C)ccnc3,HY-16733
OCC([NH3+])(CO)CCc(c1)ccc(c1C(F)(F)F)OCCCCCCC,HY-16734A
NC(=[NH2+])c1ccc(cc1)NC(=O)c2c(cc(OC)c(c2)C=C)-c(c3C([O-])=O)ccc(n3)C(=O)NCC4CC4,HY-16735
C1[NH2+]C[C@@H](C2)[C@]12c(c3)ccc(c34)cccc4,HY-16736A
[O-]C(=O)C(C)(C)Oc(c(C)c1)c(C)cc1\C=C\C(=O)c2ccc(cc2)SC,HY-16737
FC(F)(F)Oc(cc1)ccc1-c(c2)ccc(c23)OCCN(C3=O)Cc4ncccn4,HY-16738A
c12c3ccc(=O)n2C[C@H](n1c(=O)cn3)C[N@H+](CC4)CC[C@@H]4NCc(c5)ncc(c56)OCCC6,HY-16742
c12c3ccc(=O)n2C[C@H](n1c(=O)cn3)C[N@@H+](CC4)CC[C@@H]4NCc(c5)ncc(c56)OCCC6,HY-16742
c12c3ccc(=O)n2C[C@H](n1c(=O)cn3)CN(CC4)CCC4[NH2+]Cc(c5)ncc(c56)OCCC6,HY-16742
C1C[N@H+](CC2)C[C@H]([C@@H]12)OC(=O)NC(C)(C)c3csc(n3)-c4ccc(F)cc4,HY-16743
C1C[N@H+](CC2)C[C@H]([C@@H]12)OC(=O)NC(C)(C)c3csc(n3)-c4ccc(F)cc4,HY-16743A
FC(F)(F)c1ccc(cn1)CNc([nH+]c2)ccc2Cc3c[nH]c(c34)ncc(Cl)c4,HY-16749
FC(F)(F)c1ccc(cn1)CNc(nc2)ccc2Cc3c[nH]c(c34)ncc(Cl)c4,HY-16749
FC(F)(F)c1ccc(cn1)CNc([nH+]c2)ccc2Cc3c[nH]c(c34)ncc(Cl)c4,HY-16749A
FC(F)(F)c1ccc(cn1)CNc(nc2)ccc2Cc3c[nH]c(c34)ncc(Cl)c4,HY-16749A
[O-]C(=O)COC[C@H](CC1)CC[C@@H]1COC(=O)N(c2ccc(Cl)cc2)c3ccccc3,HY-16751
[O-]S(=O)(=O)ON1C(=O)N(C[C@H]12)[C@@H](CC2)C(=O)NC3CC[NH2+]CC3,HY-16752
c1cnccc1-c(n2)[nH]c(c23)ccc(c3)-c(c4)ccc(c45)[nH]c(n5)-c6ccncc6,HY-16753
c1[n+]([O-])cccc1-c(n2)c(cc(c23)cccc3Cl)[C@H](C(F)(F)F)Nc4ncnc(c45)cccn5,HY-16754
C1CC1C(=O)Nc([nH+]2)nn(c23)c(ccc3)-c(cc4)ccc4C(=O)N(C5)CC5(C)C,HY-16755
C1CC1C(=O)Nc(n2)nn(c23)c(ccc3)-c(cc4)ccc4C(=O)N(C5)CC5(C)C,HY-16755
[O-]C(=O)CC[C@@H](C([O-])=O)NC(=O)[C@]1(C)CCCN1C(=O)C[NH3+],HY-16757
c1sccc1[C@H]([NH+](C)C)C(=O)Nc(cc2)cc(c23)cc[nH]c3=O,HY-16758
c1sccc1[C@@H]([NH+](C)C)C(=O)Nc(cc2)cc(c23)cc[nH]c3=O,HY-16758
n1cc(F)ccc1C(=O)Nc(c2)ccc(F)c2[C@]3(C)CS(=O)(=O)N(C)C(=N3)N,HY-16759
C1COCCN1CCOc(cc2)ccc2[C@H](CC3)CC[C@]3(OO4)O[C@]45[C@H]6C[C@H]7C[C@@H]5C[C@@H](C6)C7,HY-16762
o1ccnc1-c2c(OCC([O-])=O)cc(cc2)N3CCN(CC3)S(=O)(=O)c(cc4)ccc4OC(C)C,HY-16763
[NH3+]C/C(F)=C1/CCCN(C1)c(c(F)c2)c(OC)c(c23)n(C4CC4)cc(C([O-])=O)c3=O,HY-16764
c1nc(N)ccc1C#Cc2cnn(c23)c(C(F)(F)F)cc(n3)-c(cc4)ccc4C(F)(F)F,HY-16766
N#Cc1cc(cc(Cl)c1)Oc(c2C(F)(F)F)c(=O)n(cc2)Cc3n[nH]c(=O)n3C,HY-16767
c1ccnc(c12)n(c(C)c2CC([O-])=O)Cc(c3C(F)(F)F)ccc(c3)S(=O)(=O)C,HY-16768
CC(C)[C@H]([NH3+])C(=O)O[C@@H]([C@@H](C1)CC(C)C)C[C@H]2[N@H+]1CCc(c23)cc(OC)c(c3)OC,HY-16771
CC(C)[C@H]([NH3+])C(=O)O[C@@H]([C@@H](C1)CC(C)C)C[C@H]2[N@@H+]1CCc(c23)cc(OC)c(c3)OC,HY-16771
CC(C)[C@H](N)C(=O)O[C@@H]([C@@H](C1)CC(C)C)C[C@H]2[N@H+]1CCc(c23)cc(OC)c(c3)OC,HY-16771
