SMILES,Title
n1ccccc1C(=O)N(CC2)CCC2N3C(=O)NCC3=O,F6474-8512
[nH]1c(=O)[nH]cc1C(=O)N(C2)CC[C@@H]2Oc(ncn3)c(F)c3CC,F6478-3743
C1COCCC1C(=O)N(CC2)CCC2Oc(cc3C)nc(n3)C,F6479-4342
O1CCO[C@@H]([C@H]12)CC[C@H](C2)NC(=O)c3ccc(cc3)N4CCOCC4,F6482-2375
C1CCCC1CC(=O)N(C2)CC[C@H]2Oc(nn3)ccc3N(C)C,F6489-1810
C1CCCC1CC(=O)N(C2)CC[C@H]2Oc(n[nH+]3)ccc3N(C)C,F6489-1810
CN1C[C@H](CC1=O)C(=O)N(C2)CCC[C@@H]2Oc(c3N(C)C)nccn3,F6491-2688
Cc1cc(sn1)NC(=O)c2cc(ncn2)N3CCCC3,F6495-1964
c1ccnc(c1C)NC(=O)c2cc(ncn2)N3CCCCC3,F6495-2201
C1CCCC1C(=O)NCC(C2)(O)Cc(c23)cccc3,F6521-8783
C1OCC[C@@H]1C(=O)N2CCN(CC2)c3nccn(c34)c(C)nn4,F6524-1246
s1cnc(C)c1C(=O)N(CC2)CCC2N(CC3=O)C(=O)N3CC(F)(F)F,F6529-3803
FC1(F)CCN(CC1)C(=O)C2CCCCC2,F6543-0023
c1nc(C(F)(F)F)ccc1C(=O)N2CCN(CC2)c3cnsn3,F6549-1268
CC(C)(C)C(=O)NCc1cn(nn1)-c2cccnc2,F6561-9191
[O-]C(=O)[C@@H]1CCCN(C1)c(nc[nH+]2)cc2C3CC3,F1967-1709
[O-]C(=O)[C@@H]1CCCN(C1)c(ncn2)cc2C3CC3,F1967-1709
c1ccn(C)c(=O)c1C(=O)N(C2)CC[C@H]2Oc3cc[nH+]cc3,F6476-5203
c1ccn(C)c(=O)c1C(=O)N(C2)CC[C@H]2Oc3ccncc3,F6476-5203
n1ccnc(c1C#N)O[C@H]2CCN(C2)C(=O)[C@@H](N3)CCC3=O,F6488-0585
c1occc1C(=O)NCc2n(C)nc(c23)CCC3,F6525-0179
c1cnc(OC)cc1CNC(=O)c2c(OC)cc(=O)n(c23)CCC3,F6530-0181
N#Cc1cc(ccc1)C(=O)NCC2(CCC2)[NH+]3CCOCC3,F6556-0038
N#Cc1cc(ccc1)C(=O)NCC2(CCC2)N3CCOCC3,F6556-0038
Cc1cc(C)n(n1)-c(nn2)ccc2C3CC3,F6592-2378
CCC(CC)C(=O)N(CC1)CCC1Oc(nc2)ncc2F,F6608-2245
c1cncc(c12)ncnc2N3CC=CCC3,F6614-0556
C1C=CCC1C(=O)N(CC2)CCC2COc(nn3)ccc3C4CC4,F6656-3157
FC(F)(F)CCC(=O)N(CC1)CCC1Oc(nc2)ncc2CC,F6709-0169
C1CC1CC(=O)N(CC2)CCC2Oc(nc3)ncc3CC,F6709-0170
FC(F)(F)CCC(=O)N(CC1)CCC1COc(nn2)ccc2C,F6713-0132
FC(F)(F)c1ccc(nn1)N2CC[NH+](CC2)Cc3csc(n3)C4CC4,F6713-4822
FC(F)(F)c1ccc(nn1)N(CC2)CCN2Cc3csc(n3)C4CC4,F6713-4822
OCc1cnn(c1)[C@@H]2CCOC2,F8883-5978
CC(=O)N1[C@@H](CC[C@@H]12)CC(=C)C2,F6561-4593
c1cnccc1C(=O)N2[C@@H](CC[C@@H]23)C[C@@H](C3)n(c4)ncc4Br,F6672-0548
c1cnccc1C(=O)N2[C@@H](CC[C@@H]23)C[C@H](C3)n(c4)ncc4Br,F6672-0548
c1ncccc1C(=O)N2[C@@H](CC[C@@H]23)C[C@@H](C3)n(c4)ncc4Br,F6672-0549
c1ncccc1C(=O)N2[C@@H](CC[C@@H]23)C[C@H](C3)n(c4)ncc4Br,F6672-0549
n1ccccc1C(=O)N2[C@@H](CC[C@@H]23)C[C@@H](C3)n(c4)ncc4Br,F6672-0550
n1ccccc1C(=O)N2[C@@H](CC[C@@H]23)C[C@H](C3)n(c4)ncc4Br,F6672-0550
CC=C(C1)C[C@H](CC[C@H]12)N2c3nccn(c34)nc(C)c4,F6672-1721
Cc(c1)oc(C)c1C(=O)N2[C@@H](CC[C@@H]23)CC(C3)=CC4CC4,F6672-1792
FC(F)(F)c1cc(ccn1)N2CCN(CC2=O)c(ccn3)nc3C4CC4,F6680-2772
FC(F)(F)c1cc(ccn1)N2CCN(CC2=O)c(cc[nH+]3)nc3C4CC4,F6680-2772
FC(F)(F)c1cc(ccn1)N2CCN(CC2=O)c(ncn3)cc3C4CC4,F6680-2811
FC(F)(F)c1cc(ccn1)N2CCN(CC2=O)c(nc[nH+]3)cc3C4CC4,F6680-2811
FC(F)(F)CCC(=O)N(C1)CCC[C@H]1COc(nc2)ncc2C,F6681-9070
FC(F)(F)CCC(=O)N(C1)CCC[C@H]1COc2ncccn2,F6681-9501
CN(C)c(c1F)nc(nc1)N2CCSCC2,F1907-9016
CN(C)c(c1F)nc([nH+]c1)N2CCSCC2,F1907-9016
CN(C)c(c1F)[nH+]c(nc1)N2CCSCC2,F1907-9016
FC(F)(F)[C@]1(O)CCN(C1)c(nn2)ccc2C,F1907-9298
FC(F)(F)[C@@H]1CN(CCO1)c2c(=O)n(C)ccn2,F1907-9365
FC(F)(F)c1nc(no1)[C@H](CC2(F)F)NC2,F1909-1333
FC(F)(F)c1nc(no1)[C@H](CC2(F)F)[NH2+]C2,F1909-1333
FC(F)(F)c1cc(ncn1)NC2CC[NH2+]CC2,F1912-1535
s1ccnc1O[C@@H]2CC[NH2+]C2,F2167-1047
[O-]c1cc(=O)n(c(=O)n1C)C2CNC2,F2167-1083
[O-]c1cc(=O)n(c(=O)n1C)C2C[NH2+]C2,F2167-1083
C1[NH2+]CC1Oc(cc2C)cc(=O)n2C3CC3,F2167-1089
C1NCC1Oc(cc2C)cc(=O)n2C3CC3,F2167-1089
Cn1c(=O)n(C)c(=O)cc1N2CC[NH2+]CC2,F2197-0173
Cn1c(=O)n(C)c(=O)cc1N2CCNCC2,F2197-0173
Cc1onc(C)c1C(=O)NC[C@@H]2CCCN(C2)c3nccs3,F6446-1312
Cc1onc(C)c1C(=O)NC[C@@H]2CCCN(C2)c3[nH+]ccs3,F6446-1312
C1CC1CC(=O)N(C2)CCC[C@@H]2Oc(nn3)ccc3C,F6490-0905
Cc1onc(C)c1CC(=O)NCc2cnn(c23)CCCC3,F6513-5713
C1CC1N2CC[C@@H](C2=O)N(CC3)Cc(c34)cccc4,F6541-1489
C1CC1N2CC[C@@H](C2=O)[N@@H+](CC3)Cc(c34)cccc4,F6541-1489
o1cccc1CNc(cc2C)nc(C)[nH+]2,F6541-3384
o1cccc1CNc(cc2C)nc(n2)C,F6541-3384
c1ncccc1CNc2ncnc(C)c2C,F6541-3665
c1ncccc1CNc2nc[nH+]c(C)c2C,F6541-3665
c1[nH+]cccc1CNc2ncnc(C)c2C,F6541-3665
c1ccc(Br)cc1C(=O)N[C@@H](CC2)C23CCOCC3,F6562-7683
Cc1cc(C)n(n1)-c(ncn2)cc2C3CC3,F6592-2414
n1oc(N)cc1C2CC[NH2+]CC2,F6609-8286
[nH+]1oc(N)cc1C2CC[NH2+]CC2,F6609-8286
FC(F)(F)CCC(=O)N(CC1)CCC1COc2ncnc(C)c2C,F6658-5678
FC(F)(F)CCC(=O)N(CC1)CCC1COc(ncn2)cc2C,F6658-6230
[O-]C(=O)c1c(C)oc(c12)ncn(C)c2=O,F8880-8743
CS(=O)(=O)C1CC[NH2+]CC1,F9995-2444
c1ccnc(C#N)c1C(=O)OCC,F9995-2554
C1CCCCC1NC(=O)c2ccc(cc2)N3CC[NH2+]CC3,F9995-4298
C1CCCCC1NC(=O)c2ccc(cc2)N3CCNCC3,F9995-4298
s1nnc(C)c1C(=O)NC[C@H]2CC[N@@H+](CC2)[C@@H]3CCSC3,F6178-7491
s1nnc(C)c1C(=O)NCC2CCN(CC2)[C@@H]3CCSC3,F6178-7491
Cc(s1)nc(C)c1C(=O)NC[C@@H]2CCCN(C2)c3nccs3,F6446-1340
Cc(s1)nc(C)c1C(=O)NC[C@@H]2CCCN(C2)c3[nH+]ccs3,F6446-1340
CC(C)=CC(=O)Nc1cnn(c1)[C@@H]2CCOC2,F6448-0796
C1CC=CC[C@H]1C(=O)Nc(n2)sc(c23)C(=O)NCCC3,F6466-0273
[C@@H]12CC[C@@H](CC=C1)N2C(=O)Cn3ncccc3=O,F6471-2789
Cc(s1)nc(C)c1C(=O)NCCSC2CCOCC2,F6472-0755
FC(F)(F)C1CCN(CC1)C(=O)c2cc(Cl)c(nc2)OC3CCOCC3,F6475-4407
C1SCC[C@H]1Oc(ncc2)cc2C(=O)NCCCN3CCCC3=O,F6475-7143
n1[nH]c(=O)ccc1C(=O)N(C2)CC[C@@H]2Oc(cc3C(F)(F)F)ncc3,F6476-2909
n1[nH]c(=O)ccc1C(=O)N(C2)CCC[C@@H]2Oc(nc3)ncc3F,F6480-3487
n1[nH]c(=O)ccc1C(=O)N(C2)CCC[C@@H]2Oc(nc3)ncc3Cl,F6480-4639
C1CC1CC(=O)N(C2)CC[C@H]2Oc3cnccn3,F6488-0329
C1CCCCC1CC(=O)N(C2)CC[C@H]2Oc3cccnn3,F6489-0075
C1CC1CC(=O)N(C2)CC[C@H]2Oc3cccnn3,F6489-0329
C1CC1CC(=O)N(C2)CC[C@H]2Oc(nn3)ccc3C,F6489-0905
n1ccnc(c1C#N)O[C@H]2CCCN(C2)C(=O)[C@@H](N3)CCC3=O,F6491-0585
C1CCCc(c12)onc2C(=O)NCCc3cc(C)n(n3)C,F6502-9130
c1cnccc1C(=O)N2CCN(CC2)c(cc3C(F)(F)F)nc(n3)C,F6523-0551
n1nn(C)cc1C(=O)NC2CCN(CC2)c3nc[nH+]c(c34)CCCC4,F6523-0656
n1nn(C)cc1C(=O)NC2CCN(CC2)c3ncnc(c34)CCCC4,F6523-0656
c1c(=O)n(C)nc(c12)CC[C@H](C2)C(=O)NCCCc3nc(C)no3,F6523-0945
C1COCCC1C(=O)NCCN(C2)C(=O)COc(c23)cccc3,F6523-3040
n1nn(C)cc1C(=O)NC2CCN(CC2)c(c3)nnc(c34)CCCC4,F6523-4638
Cc1onc(C)c1CC(=O)NCc2n(C)nc(c23)CCC3,F6525-0174
s1c(Cl)ccc1C(=O)NC2CCN(CC2)c3cnsn3,F6549-1573
c1cccc(Cl)c1C(=O)NC[C@H]2CC[N@@H+](CC2)[C@@H]3CCOC3,F6556-3091
c1cccc(Cl)c1C(=O)NCC2CCN(CC2)[C@@H]3CCOC3,F6556-3091
Cc1[nH]nc(C)c1C(=O)NCc(nn2)n(c23)C[C@@H](C(F)(F)F)CC3,F6559-2223
Cc1onc(C)c1C(=O)NCc(nn2)n(c23)CC[C@@H](C(F)(F)F)C3,F6559-2336
[nH]1nc(C)cc1C(=O)NC2CCN(CC2)[C@@H](CC3)CS3(=O)=O,F6559-3890
[nH]1nc(C)cc1C(=O)N[C@H]2CC[N@@H+](CC2)[C@@H](CC3)CS3(=O)=O,F6559-3890
Cc1cc(=O)n(cn1)CC(=O)N(C2)CC[C@H]2OCC3CC3,F6561-2589
C1OCC[C@@H]1C(=O)N[C@H]2CCN(C2)c(cc3)nn(c34)cnn4,F6561-7178
C1CC=CC[C@H]1C(=O)N[C@@H](CC2=O)CN2C3CC3,F6210-1085
C1CCCC1CC(=O)N(C2)CCC[C@@H]2Oc3cccnn3,F6490-0082
C1CC1C(=O)NCC(C2)(OC)Cc(c23)cccc3,F6521-9289
CCc1cc(ncn1)N(CC2)CCC2Oc(nc3)ncc3F,F6608-2340
CCc1cc(nc[nH+]1)N(CC2)CCC2Oc(nc3)ncc3F,F6608-2340
c1noc(C)c1C[N@H+](C)C2CN(C2)c3cnccn3,F6675-8123
c1noc(C)c1CN(C)C2CN(C2)c3cnccn3,F6675-8123
c1ncccc1OCC2CN(C2)c(cc[nH+]3)nc3C4CC4,F6681-3566
c1ncccc1OCC2CN(C2)c(ccn3)nc3C4CC4,F6681-3566
Cc1cnc(nc1)OC[C@@H]2CCCN(C2)c3cnccn3,F6681-9241
Cc1cnc(nc1)OC[C@@H]2CCCN(C2)c3ncccn3,F6681-9255
Cc1cnc(nc1)OC[C@@H]2CCCN(C2)c(nc3)ncc3F,F6681-9259
Cc1cnc(nc1)OC[C@@H]2CCCN(C2)c(c3F)ncnc3,F6681-9304
n1cccnc1OC[C@@H]2CCCN(C2)c3cc(=O)n(C)cn3,F6681-9745
CCc1cnc(nc1)OC2CCN(CC2)c3cnccn3,F6709-0301
CCc1cnc(nc1)OC2CCN(CC2)c3ncccn3,F6709-0315
CCc1cnc(nc1)OC2CCN(CC2)c(nc3)ncc3F,F6709-0319
CCc1cnc(nc1)OC2CCN(CC2)c(c3F)ncnc3,F6709-0358
o1cnnc1C[NH+](CC2)CCN2c(c3C)ncnc3,F6713-5367
o1cnnc1CN2CCN(CC2)c(c3C)ncnc3,F6713-5367
c1csc(c12)CC[N@@H+](C2)C3CCN(CC3)c(nc4)ncc4Br,F6725-1177
c1csc(c12)CCN(C2)C3CCN(CC3)c(nc4)ncc4Br,F6725-1177
FC(F)(F)c1cc(ccc1)CC(=O)N[C@@H]2CC[N@H+](C2)C3CCOCC3,F6471-6826
FC(F)(F)c1cc(ccc1)CC(=O)N[C@@H]2CCN(C2)C3CCOCC3,F6471-6826
C1CCCC1C[N@H+](C2)CCC[C@H]2COc(nc3)ncc3C,F6681-9331
c1cnccc1C[N@H+](C2)CCC[C@H]2COc3ncccn3,F6681-9790
c1cnccc1CN(C2)CCC[C@H]2COc3ncccn3,F6681-9790
o1nc(C)cc1C[N@H+](C)C2CN(C2)c3cnccn3,F6675-8124
o1nc(C)cc1CN(C)C2CN(C2)c3cnccn3,F6675-8124
FC(F)(F)c1cc(nc(n1)C)N(C2)CC2COc3cccnc3,F6681-3571
c1cc(Cl)ccc1[C@@H](N2)COCC2=O,F2147-9788
C1CC12[C@@]3(C2(F)F)C[C@H]4CC[C@@H](C3)[NH2+]4,F2167-4779
C1CC12[C@@]3(C2(F)F)C[C@@H]4CC[C@H](C3)[NH2+]4,F2167-4779
C1CCC12[C@@]3(C2(F)F)C[C@@H]4CC[C@H](C3)[NH2+]4,F2167-4781
C1CCC12[C@@]3(C2(F)F)C[C@H]4CC[C@@H](C3)[NH2+]4,F2167-4781
OC[C@H](C1)Oc(c12)c(Br)cc(F)c2,F2167-9540
c1nc(C(F)(F)F)ccc1C(=O)N(C2)CC2[N@H+](CC3)CC[C@@H]3C(=O)N,F6473-0324
c1nc(C(F)(F)F)ccc1C(=O)N(C2)CC2N(CC3)CCC3C(=O)N,F6473-0324
FC(F)(F)CNC(=O)c1c(nccc1)O[C@@H]2CCOC2,F6475-0852
FC(F)(F)CNC(=O)c1cc(ncc1)O[C@@H]2CCOC2,F6475-1352
CC(C)=CC(=O)N(C1)CCC[C@@H]1Oc(nc2)ncc2Cl,F6480-4892
[nH]1c(=O)[nH]cc1C(=O)N(C2)CC[C@H]2Oc3cnccn3,F6488-0287
c1[nH]c(=O)ccc1C(=O)N(C2)CCC[C@@H]2Oc3cccnn3,F6490-0013
C1CCCC1SCC(=O)NCC2(OC)CCSCC2,F6507-8850
Cc1onc(C)c1C(=O)NCc2cnn(c23)CCCC3,F6513-5724
n1oc(C)cc1C(=O)NC2CCN(CC2)c(c3)nnc(c34)CCCC4,F6523-4632
C1CCCC1NC(=O)CN(C2)CCOc(c23)cccc3,F6543-4836
C1CCCC1NC(=O)C[N@@H+](C2)CCOc(c23)cccc3,F6543-4836
Clc1cnc(nc1)N(C)Cc2ccnn2C,F6547-0767
Clc1cnc(nc1)N(C)Cc2cc[nH+]n2C,F6547-0767
c1[nH]c(=O)n(C)c(=O)c1C(=O)N(C2)CCC[C@@H]2Cc3nc(no3)C4CC4,F6559-6540
c1[n-]c(=O)n(C)c(=O)c1C(=O)N(C2)CCC[C@@H]2Cc3nc(no3)C4CC4,F6559-6540
C1CCCC1C(=O)N(CC2)CCC2=C3CCC3,F6561-3066
C1CCCC1CC(=O)N(CC2)CCC23C(F)(F)C3,F6573-6198
C=CCCC(=O)N(CC1)CCC1Oc2nncs2,F6574-0519
CN(C)c(nn1)ccc1C(=O)N(CC2)CCC2Cn(c(=O)c3)nc(c34)CCC4,F6594-2765
NC(=O)Cc1csc(n1)NC(=O)C2CCC2,F6610-2318
C1CC1C(=O)N(CC2)CCC2COc(ncn3)cc3C4CCC4,F6658-5889
C1CC1NC(=O)c2ccc(nn2)N3CCCC3,F0696-3874
Cc(n1)scc1C(=O)N[C@@H](CC2=O)CN2C3CC3,F6210-0833
C1CCCN1C(=O)Cn(c(=O)n2C)nc2C(F)(F)F,F6246-1651
CN(C)C(=O)c1ccc(nc1)O[C@@H]2CCOC2,F6475-0019
CN(C)C(=O)c1cc(ncc1)O[C@@H]2CCOC2,F6475-1019
C[NH+](C)CCNC(=O)c1cc(ncc1)O[C@@H]2CCSC2,F6475-7104
[nH]1c(=O)[nH]cc1C(=O)N(C2)CC[C@H]2Oc3cccnn3,F6489-0287
c1[nH]c(=O)ccc1C(=O)N(C2)CCC[C@@H]2Oc3cnccn3,F6491-0013
Cc(s1)nc(C)c1C(=O)NCc2cnn(c23)CCCC3,F6513-5661
n1nn(C)cc1C(=O)NCc2cnn(c23)CCCC3,F6513-5710
Cn(n1)c(=O)ccc1C(=O)NCCn2c(=O)cc(OC)cc2C,F6514-1790
n1oc(C)cc1C(=O)NC2CCN(CC2)c3nc[nH+]c(c34)CCCC4,F6523-0650
n1oc(C)cc1C(=O)NC2CCN(CC2)c3ncnc(c34)CCCC4,F6523-0650
s1nnc(C)c1C(=O)N2CCN(CC2)c(c3)nnc(c34)CCCC4,F6523-4432
n1nn(C)cc1C(=O)N2CCN(CC2)c(c3)nnc(c34)CCCC4,F6523-4445
Cc1onc(C)c1C(=O)N2CCN(CC2)c(c3)nnc(c34)CCCC4,F6523-4447
Cn(n1)c(=O)ccc1C(=O)N(C2CCCC2)CCn(n3)ccc3C(F)(F)F,F6525-8019
C1CCCC1CCC(=O)N(C2)CC2Nc3ncccn3,F6550-4631
c1cccc(C(F)(F)F)c1C(=O)NC[C@H]2CC[N@@H+](CC2)[C@@H]3CCOC3,F6556-3164
c1cccc(C(F)(F)F)c1C(=O)NCC2CCN(CC2)[C@@H]3CCOC3,F6556-3164
C1CCCC1SCC(=O)N(CC2)CC[C@H](S2(=O)=O)c3cccs3,F6557-0008
COCC(=O)NCc1nc(no1)C2CCOCC2,F6559-1766
n1cccn1[C@H](C)C(=O)N(C2)CC[C@H]2OCC3CC3,F6561-2596
Cc1nnc(s1)NC(=O)[C@H]2CCCN(C2)c(c3)nnc(c34)CCC4,F6564-9531
C1CC=CC[C@H]1C(=O)N(CC2)CCC2N(CC3=O)C(=O)N3CCOC,F6529-6572
N#Cc1ccc(cc1)[C@@H](N2C(C)C)[C@@H](C([O-])=O)SCC2=O,F1905-8988
COc(n1)ncc(F)c1N2CCCC2,F1907-9027
CCCn(c(=O)cc1)c(c12)ncnc2N3CC[NH+](C)CC3,F5257-0964
CCCn(c(=O)cc1)c(c12)ncnc2N(CC3)CCN3C,F5257-0964
C1C[C@H](O)[C@@H]1[NH+]2CCC2,F6438-7130
C1CC1[NH2+][C@@H]2[C@H](O)CC2,F6438-7151
C1CCCCC1CC(=O)N(C2)CC2N3C(=O)CCC3=O,F6473-3754
CC(C)(C)C(=O)N1[C@@H](CC[C@@H]12)C[C@@H](C2)N3C(=O)CCC3=O,F6473-7006
CC(C)(C)C(=O)N1[C@@H](CC[C@@H]12)C[C@H](C2)N3C(=O)CCC3=O,F6473-7006
c1ncccc1CC(=O)N[C@@H](C2)CCn(c23)ncc3,F6512-1357
c1ccn(C)c(=O)c1C(=O)NC2CCN(CC2)c([nH]n3)cc3C4CC4,F6523-1713
n1oc(C)cc1C(=O)N2CCN(CC2)c(c3)nnc(c34)CCCC4,F6523-4440
CC(C)(C)C(=O)NCCn(n1)c(C)c(c1C)-c2ccco2,F6525-7176
CC(C)(C)C(=O)N(CC1)CCC1C2CC2,F6540-5464
Cc1n(C)nc(C)c1C(=O)N(C2)Cc(c23)nccc3,F6540-9732
CC(C)(C)C(=O)N1CCSCC1,F6543-8738
o1cccc1C(=O)N2CCN(CC2)c3cnsn3,F6549-0992
C=CCCC(=O)N(C1)CC1Cn2ccnn2,F6549-6266
C1CC1c2cc(=O)n(cn2)CC(=O)N(C3)CC3Nc4ncccn4,F6550-4726
c1ccnc(c12)CN(C2)C(=O)Cc3c(C)noc3C,F6555-6320
s1cc(C)cc1C(=O)NCc2nc(no2)C3CCSCC3,F6559-2025
c1sccc1CC(=O)NCc(nn2)n(c23)CC[C@@H](C(F)(F)F)C3,F6559-2349
c1cccn(c12)c(c(n2)C)C(=O)NC3CCN(CC3)[C@H](CC4)CS4(=O)=O,F6559-7812
c1cccn(c12)c(c(n2)C)C(=O)N[C@H]3CC[N@@H+](CC3)[C@H](CC4)CS4(=O)=O,F6559-7812
c1cccn(c12)c(c(C)[nH+]2)C(=O)NC3CCN(CC3)[C@H](CC4)CS4(=O)=O,F6559-7812
Cc(c1)oc(C)c1C(=O)N2CCN(CC2)c(nn3)ccc3C4CC4,F6564-5155
CC(C)(C)C(=O)N(CC1)CCC12C(F)(F)C2,F6573-6186
CC(C)(C)C(=O)NCc1c(nccn1)-c2cccs2,F6574-1551
C1CCC1Oc(cc2)nn(c23)cnn3,F6608-0349
C1CC1COc(cc2)nn(c23)cnn3,F6608-0350
CC(C)c1c(nco1)Cn(c2)ncc2Br,F6616-3170
n1cc[n-]c(=O)c1C(=O)N(CC2)CCC2COc3ncnc(C)c3C,F6658-5624
n1cc[nH]c(=O)c1C(=O)N(CC2)CCC2COc3ncnc(C)c3C,F6658-5624
Cc(c1)nn(c12)cc[nH]c2=O,F8880-3089
C1CC1n2c(=O)[n-]c(Cl)cc2=O,F8885-5000
C1CC1n2c(=O)[nH]c(Cl)cc2=O,F8885-5000
C1C[NH+](C)CCN1c2ncnc(c23)n(C4CC4)c(=O)cc3,F5257-1006
CN1CCN(CC1)c2ncnc(c23)n(C4CC4)c(=O)cc3,F5257-1006
CS(=O)(=O)[C@H]1CCN(C1)C(=O)C[C@H](CS2)n(c23)c(=O)c(C)c(n3)C,F6435-4832
s1nnc(C)c1C(=O)N(CC2)CCC2[N@H+](CC3)CC[C@@H]3OC,F6442-6316
s1nnc(C)c1C(=O)N(CC2)CCC2N(CC3)CCC3OC,F6442-6316
c1[nH]c(=O)ccc1C(=O)N(CC2)CCC2Oc(cc3C)nc(n3)C,F6479-4045
C1COCCC1C(=O)N(C2)CC[C@H]2Oc(nn3)ccc3C,F6489-0886
C1OCC[C@@H]1C(=O)N(C2)CC[C@H]2Oc(nn3)ccc3C,F6489-0924
CC(C)(C)C(=O)N(C1)CC[C@H]1Oc(nn2)ccc2OC,F6489-1219
CN1C[C@H](CC1=O)C(=O)N(C2)CCC[C@@H]2Oc(nn3)ccc3C,F6490-0960
Cc1n(C)nc(C)c1C(=O)NCCc2cc(C)n(n2)C,F6502-9169
c1cccc(F)c1C(=O)NCC2(OC)CCSCC2,F6507-8814
c1cccc(Br)c1C(=O)NCC2(OC)CCSCC2,F6507-8937
C1CC1c(on2)cc2C(=O)NCCn3c(=O)cc(OC)cc3C,F6514-1718
Cc1onc(C)c1CC(=O)NCCn2c(=O)cc(OC)cc2C,F6514-1823
Cc1c(C)ncn(c1=O)CC(=O)N2CCN(CC2)c(ncn3)cc3C(F)(F)F,F6523-0339
C1COCCC1C(=O)N(CC2)CCC2n(c3=O)c(=O)[nH]c(c34)ccc(F)c4,F6523-2254
C1COCCC1C(=O)N(CC2)CCC2n(c3=O)c(=O)[n-]c(c34)ccc(F)c4,F6523-2254
C1OCC[C@@H]1C(=O)NCCN(C2)C(=O)COc(c23)ccc(Cl)c3,F6523-3337
C1CCCc(c12)[nH]nc2C(=O)N[C@@H](C3)CCc(c34)nn(C)c(=O)c4,F6523-4342
c1ncc(Br)cc1C(=O)NCc2n(C)nc(c23)CCC3,F6525-0175
CN1C(=O)N(CC1=O)C2CCN(CC2)C(=O)c3ccc(nc3)OC4CCCC4,F6529-1733
n1ccccc1C(=O)N2CCN(CC2)c3n(C)cc[nH+]3,F6544-1357
c1ncccc1CC(=O)N2[C@@H](CC[C@@H]23)C[C@@H](C3)n4cncn4,F6549-7621
c1ncccc1CC(=O)N2[C@@H](CC[C@@H]23)C[C@H](C3)n4cncn4,F6549-7621
C1OCC[C@@]1(O)CNC(=O)C23C[C@@H]4C[C@H](C2)C[C@H](C3)C4,F6556-2633
[nH]1nc(C)cc1C(=O)NCc(nn2)n(c23)C[C@@H](C(F)(F)F)CC3,F6559-2239
n1oc(C)cc1C(=O)NCc(nn2)n(c23)CC[C@@H](C(F)(F)F)C3,F6559-2323
C1COCCC12[C@H](CC2)NC(=O)CCc3cc(F)c(C)cc3,F6562-7608
C1COCCC12[C@H](CC2)NC(=O)CCc3cc(C)c(F)cc3,F6562-7609
CN(C)c(nn1)ccc1C(=O)NCCn(n2)c(=O)ccc2C3CC3,F6564-2651
c1cnccc1SCC(=O)NCCn(c(=O)c2)nc(c23)CCC3,F6564-8380
c1c[nH+]ccc1SCC(=O)NCCn(c(=O)c2)nc(c23)CCC3,F6564-8380
C1CCCC1N(C(=O)C2CC2)Cc3nn(C)c(c34)CCC4,F6503-5189
CCn1nccc1C(=O)N(C2)CCc(c23)nc4n(c3=O)cc(F)cc4,F6523-3989
c1ncccc1C(=O)N2CCN(CC2)c3n(C)cc[nH+]3,F6544-1355
o1c(Br)ccc1C(=O)N2CCN(CC2)c3cnsn3,F6549-1213
c1occc1C(=O)N2CCN(CC2)c3cnsn3,F6549-1253
C1OCC[C@@H]1C(=O)N(CC2)CCC2COc(nn3)ccc3C,F6656-2437
c1noc(C)c1C[N@H+](C2)CCC[C@H]2COc(cc3C)cc[nH+]3,F6680-8909
c1noc(C)c1C[N@H+](C2)CCC[C@H]2COc(ccn3)cc3C,F6680-8909
c1noc(C)c1CN(C2)CCC[C@H]2COc(cc3C)cc[nH+]3,F6680-8909
N#Cc1cc(ncc1)OC[C@@H]2CCCN(C2)c(sn3)nc3C,F6682-6539
c1ccnc(c1C(F)(F)F)OC[C@@H]2CCCN(C2)c3cc(=O)n(C)cn3,F6685-8753
C1CCCCC1CC(=O)N(CC2)CCC2Oc(nc3)ncc3C,F6708-9627
O1CCC[C@H]1CC(=O)N(CC2)CCC2Oc(nc3)ncc3C,F6708-9701
C1OCC[C@@H]1C(=O)N(CC2)CCC2Oc(nc3)ncc3CC,F6709-0171
CCc1cnc(nc1)OC2CCN(CC2)c(n3)nccc3C,F6709-0339
n1oc(C)cc1C(=O)N(C2)CC2OC[C@H]3CCOC3,F6561-1739
C1CCc(c12)ncnc2N(C3)CC[C@@H]3Oc4c(Br)cncc4,F6679-2723
C1CCc(c12)[nH+]cnc2N(C3)CC[C@@H]3Oc4c(Br)cncc4,F6679-2723
C1CCc(c12)ncnc2N(C3)CC[C@@H]3Oc4c(Br)c[nH+]cc4,F6679-2723
Brc1cnc(nc1)OC[C@@H]2CCCN(C2)c3nncs3,F6681-8878
n1ccccc1C[N@H+](C2)CCC[C@H]2COc(nc3)ncc3C,F6681-9323
n1ccccc1CN(C2)CCC[C@H]2COc(nc3)ncc3C,F6681-9323
c1ncccc1C[N@H+](C2)CCC[C@H]2COc(nc3)ncc3C,F6681-9322
c1ncccc1CN(C2)CCC[C@H]2COc(nc3)ncc3C,F6681-9322
FC(F)(F)C1CCN(CC1)Cc2ncon2,F1905-3655
FC(F)(F)[C@H]1CC[N@@H+](CC1)Cc2ncon2,F1905-3655
FC(F)(F)C1CCN(CC1)c(sn2)nc2C,F1905-3670
